publicare | User 0 firma 3 numar actiuni 5 cu pretul 4
publicare | User 937 firma 1 numar actiuni 4 cu pretul 10

publicare | User 937 firma 0 numar actiuni 2 cu pretul 3

publicare | User 937 firma 7 numar actiuni 5 cu pretul 1

publicare | User 937 firma 6 numar actiuni 1 cu pretul 10

publicare | User 937 firma 5 numar actiuni 3 cu pretul 6

publicare | User 937 firma 4 numar actiuni 8 cu pretul 4

publicare | User 937 firma 9 numar actiuni 6 cu pretul 5

publicare | User 937 firma 8 numar actiuni 4 cu pretul 10

publicare | User 937 firma 3 numar actiuni 1 cu pretul 8

publicare | User 937 firma 2 numar actiuni 3 cu pretul 4

publicare | User 937 firma 1 numar actiuni 2 cu pretul 10

publicare | User 937 firma 0 numar actiuni 1 cu pretul 3

publicare | User 937 firma 7 numar actiuni 7 cu pretul 1

publicare | User 937 firma 6 numar actiuni 1 cu pretul 10

publicare | User 937 firma 5 numar actiuni 3 cu pretul 6

publicare | User 937 firma 4 numar actiuni 6 cu pretul 4

publicare | User 937 firma 9 numar actiuni 8 cu pretul 5

publicare | User 937 firma 8 numar actiuni 5 cu pretul 10

publicare | User 937 firma 3 numar actiuni 1 cu pretul 8

publicare | User 937 firma 2 numar actiuni 4 cu pretul 4

publicare | User 937 firma 1 numar actiuni 2 cu pretul 10

publicare | User 937 firma 0 numar actiuni 2 cu pretul 3

publicare | User 937 firma 7 numar actiuni 7 cu pretul 1

publicare | User 937 firma 6 numar actiuni 1 cu pretul 10

publicare | User 937 firma 5 numar actiuni 2 cu pretul 6

publicare | User 937 firma 4 numar actiuni 3 cu pretul 4

publicare | User 937 firma 9 numar actiuni 3 cu pretul 5

publicare | User 937 firma 8 numar actiuni 6 cu pretul 10

publicare | User 937 firma 3 numar actiuni 2 cu pretul 8

publicare | User 937 firma 2 numar actiuni 8 cu pretul 4

publicare | User 937 firma 1 numar actiuni 2 cu pretul 10

publicare | User 937 firma 0 numar actiuni 2 cu pretul 3

publicare | User 937 firma 7 numar actiuni 7 cu pretul 1

publicare | User 937 firma 6 numar actiuni 1 cu pretul 10

publicare | User 937 firma 5 numar actiuni 1 cu pretul 6

publicare | User 937 firma 4 numar actiuni 7 cu pretul 4

publicare | User 937 firma 9 numar actiuni 1 cu pretul 5

publicare | User 937 firma 8 numar actiuni 5 cu pretul 10

publicare | User 938 firma 3 numar actiuni 2 cu pretul 1

publicare | User 938 firma 2 numar actiuni 2 cu pretul 3

publicare | User 938 firma 1 numar actiuni 5 cu pretul 10

publicare | User 938 firma 0 numar actiuni 1 cu pretul 7

publicare | User 938 firma 7 numar actiuni 4 cu pretul 10

publicare | User 938 firma 6 numar actiuni 7 cu pretul 6

publicare | User 938 firma 5 numar actiuni 1 cu pretul 1

publicare | User 938 firma 4 numar actiuni 2 cu pretul 4

publicare | User 938 firma 9 numar actiuni 2 cu pretul 10

publicare | User 938 firma 8 numar actiuni 4 cu pretul 7

publicare | User 939 firma 3 numar actiuni 1 cu pretul 10

publicare | User 939 firma 2 numar actiuni 1 cu pretul 7

publicare | User 939 firma 1 numar actiuni 1 cu pretul 5

publicare | User 939 firma 0 numar actiuni 1 cu pretul 10

publicare | User 939 firma 7 numar actiuni 3 cu pretul 3

publicare | User 939 firma 6 numar actiuni 4 cu pretul 8

publicare | User 939 firma 5 numar actiuni 2 cu pretul 7

publicare | User 939 firma 4 numar actiuni 2 cu pretul 6

publicare | User 939 firma 9 numar actiuni 6 cu pretul 7

publicare | User 939 firma 8 numar actiuni 3 cu pretul 3

publicare | User 940 firma 3 numar actiuni 2 cu pretul 4

publicare | User 940 firma 2 numar actiuni 2 cu pretul 7

publicare | User 940 firma 1 numar actiuni 4 cu pretul 1

publicare | User 940 firma 0 numar actiuni 2 cu pretul 3

publicare | User 940 firma 7 numar actiuni 1 cu pretul 9

publicare | User 940 firma 6 numar actiuni 1 cu pretul 7

publicare | User 940 firma 5 numar actiuni 1 cu pretul 5

publicare | User 940 firma 4 numar actiuni 5 cu pretul 8

publicare | User 940 firma 9 numar actiuni 2 cu pretul 6

publicare | User 940 firma 8 numar actiuni 1 cu pretul 1

publicare | User 941 firma 3 numar actiuni 1 cu pretul 3

publicare | User 941 firma 2 numar actiuni 5 cu pretul 9

publicare | User 941 firma 1 numar actiuni 1 cu pretul 10

publicare | User 941 firma 0 numar actiuni 1 cu pretul 3

publicare | User 941 firma 7 numar actiuni 2 cu pretul 1

publicare | User 941 firma 6 numar actiuni 7 cu pretul 2

publicare | User 941 firma 5 numar actiuni 1 cu pretul 3

publicare | User 941 firma 4 numar actiuni 1 cu pretul 2

publicare | User 941 firma 9 numar actiuni 3 cu pretul 7

publicare | User 941 firma 8 numar actiuni 5 cu pretul 7

publicare | User 941 firma 3 numar actiuni 1 cu pretul 3

publicare | User 941 firma 2 numar actiuni 5 cu pretul 9

publicare | User 941 firma 1 numar actiuni 2 cu pretul 10

publicare | User 941 firma 0 numar actiuni 1 cu pretul 3

publicare | User 941 firma 7 numar actiuni 2 cu pretul 1

publicare | User 941 firma 6 numar actiuni 7 cu pretul 2

publicare | User 941 firma 5 numar actiuni 2 cu pretul 3

publicare | User 941 firma 4 numar actiuni 6 cu pretul 2

publicare | User 941 firma 9 numar actiuni 3 cu pretul 7

publicare | User 941 firma 8 numar actiuni 4 cu pretul 7

publicare | User 942 firma 3 numar actiuni 1 cu pretul 2

publicare | User 942 firma 2 numar actiuni 7 cu pretul 5

publicare | User 942 firma 1 numar actiuni 6 cu pretul 2

publicare | User 942 firma 0 numar actiuni 2 cu pretul 3

publicare | User 942 firma 7 numar actiuni 2 cu pretul 9

publicare | User 942 firma 6 numar actiuni 1 cu pretul 1

publicare | User 942 firma 5 numar actiuni 2 cu pretul 5

publicare | User 942 firma 4 numar actiuni 1 cu pretul 8

publicare | User 942 firma 9 numar actiuni 4 cu pretul 8

publicare | User 942 firma 8 numar actiuni 2 cu pretul 8

publicare | User 943 firma 3 numar actiuni 3 cu pretul 2

publicare | User 943 firma 2 numar actiuni 6 cu pretul 9

publicare | User 943 firma 1 numar actiuni 3 cu pretul 8

publicare | User 943 firma 0 numar actiuni 5 cu pretul 3

publicare | User 943 firma 7 numar actiuni 2 cu pretul 3

publicare | User 943 firma 6 numar actiuni 1 cu pretul 7

publicare | User 943 firma 5 numar actiuni 1 cu pretul 4

publicare | User 943 firma 4 numar actiuni 4 cu pretul 7

publicare | User 943 firma 9 numar actiuni 3 cu pretul 10

publicare | User 943 firma 8 numar actiuni 3 cu pretul 8

publicare | User 943 firma 3 numar actiuni 1 cu pretul 2

publicare | User 943 firma 2 numar actiuni 1 cu pretul 9

publicare | User 943 firma 1 numar actiuni 1 cu pretul 8

publicare | User 943 firma 0 numar actiuni 6 cu pretul 3

publicare | User 943 firma 7 numar actiuni 2 cu pretul 3

publicare | User 943 firma 6 numar actiuni 2 cu pretul 7

publicare | User 943 firma 5 numar actiuni 1 cu pretul 4

publicare | User 943 firma 4 numar actiuni 6 cu pretul 7

publicare | User 943 firma 9 numar actiuni 4 cu pretul 10

publicare | User 943 firma 8 numar actiuni 5 cu pretul 8

publicare | User 944 firma 3 numar actiuni 4 cu pretul 2

publicare | User 944 firma 2 numar actiuni 1 cu pretul 4

publicare | User 944 firma 1 numar actiuni 9 cu pretul 3

publicare | User 944 firma 0 numar actiuni 1 cu pretul 1

publicare | User 944 firma 7 numar actiuni 4 cu pretul 1

publicare | User 944 firma 6 numar actiuni 5 cu pretul 7

publicare | User 944 firma 5 numar actiuni 2 cu pretul 5

publicare | User 944 firma 4 numar actiuni 1 cu pretul 6

publicare | User 944 firma 9 numar actiuni 10 cu pretul 1

publicare | User 944 firma 8 numar actiuni 7 cu pretul 9

publicare | User 944 firma 3 numar actiuni 8 cu pretul 2

publicare | User 944 firma 2 numar actiuni 3 cu pretul 4

publicare | User 944 firma 1 numar actiuni 1 cu pretul 3

publicare | User 944 firma 0 numar actiuni 1 cu pretul 1

publicare | User 944 firma 7 numar actiuni 8 cu pretul 1

publicare | User 944 firma 6 numar actiuni 4 cu pretul 7

publicare | User 944 firma 5 numar actiuni 1 cu pretul 5

publicare | User 944 firma 4 numar actiuni 4 cu pretul 6

publicare | User 944 firma 9 numar actiuni 7 cu pretul 1

publicare | User 944 firma 8 numar actiuni 2 cu pretul 9

publicare | User 945 firma 3 numar actiuni 1 cu pretul 5

publicare | User 945 firma 2 numar actiuni 1 cu pretul 9

publicare | User 945 firma 1 numar actiuni 2 cu pretul 4

publicare | User 945 firma 0 numar actiuni 1 cu pretul 4

publicare | User 945 firma 7 numar actiuni 4 cu pretul 5

publicare | User 945 firma 6 numar actiuni 4 cu pretul 7

publicare | User 945 firma 5 numar actiuni 5 cu pretul 8

publicare | User 945 firma 4 numar actiuni 1 cu pretul 10

publicare | User 945 firma 9 numar actiuni 2 cu pretul 1

publicare | User 945 firma 8 numar actiuni 6 cu pretul 5

publicare | User 946 firma 3 numar actiuni 3 cu pretul 7

publicare | User 946 firma 2 numar actiuni 3 cu pretul 7

publicare | User 946 firma 1 numar actiuni 1 cu pretul 10

publicare | User 946 firma 0 numar actiuni 1 cu pretul 2

publicare | User 946 firma 7 numar actiuni 3 cu pretul 2

publicare | User 946 firma 6 numar actiuni 3 cu pretul 2

publicare | User 946 firma 5 numar actiuni 3 cu pretul 1

publicare | User 946 firma 4 numar actiuni 1 cu pretul 6

publicare | User 946 firma 9 numar actiuni 3 cu pretul 10

publicare | User 946 firma 8 numar actiuni 3 cu pretul 6

publicare | User 946 firma 3 numar actiuni 7 cu pretul 7

publicare | User 946 firma 2 numar actiuni 4 cu pretul 7

publicare | User 946 firma 1 numar actiuni 1 cu pretul 10

publicare | User 946 firma 0 numar actiuni 5 cu pretul 2

publicare | User 946 firma 7 numar actiuni 1 cu pretul 2

publicare | User 946 firma 6 numar actiuni 5 cu pretul 2

publicare | User 946 firma 5 numar actiuni 8 cu pretul 1

publicare | User 946 firma 4 numar actiuni 1 cu pretul 6

publicare | User 946 firma 9 numar actiuni 1 cu pretul 10

publicare | User 946 firma 8 numar actiuni 2 cu pretul 6

publicare | User 946 firma 3 numar actiuni 1 cu pretul 7

publicare | User 946 firma 2 numar actiuni 4 cu pretul 7

publicare | User 946 firma 1 numar actiuni 1 cu pretul 10

publicare | User 946 firma 0 numar actiuni 4 cu pretul 2

publicare | User 946 firma 7 numar actiuni 1 cu pretul 2

publicare | User 946 firma 6 numar actiuni 5 cu pretul 2

publicare | User 946 firma 5 numar actiuni 4 cu pretul 1

publicare | User 946 firma 4 numar actiuni 1 cu pretul 6

publicare | User 946 firma 9 numar actiuni 3 cu pretul 10

publicare | User 946 firma 8 numar actiuni 1 cu pretul 6

publicare | User 946 firma 3 numar actiuni 1 cu pretul 7

publicare | User 946 firma 2 numar actiuni 1 cu pretul 7

publicare | User 946 firma 1 numar actiuni 1 cu pretul 10

publicare | User 946 firma 0 numar actiuni 2 cu pretul 2

publicare | User 946 firma 7 numar actiuni 2 cu pretul 2

publicare | User 946 firma 6 numar actiuni 5 cu pretul 2

publicare | User 946 firma 5 numar actiuni 9 cu pretul 1

publicare | User 946 firma 4 numar actiuni 1 cu pretul 6

publicare | User 946 firma 9 numar actiuni 1 cu pretul 10

publicare | User 946 firma 8 numar actiuni 2 cu pretul 6

publicare | User 946 firma 3 numar actiuni 2 cu pretul 7

publicare | User 946 firma 2 numar actiuni 4 cu pretul 7

publicare | User 946 firma 1 numar actiuni 1 cu pretul 10

publicare | User 946 firma 0 numar actiuni 4 cu pretul 2

publicare | User 946 firma 7 numar actiuni 2 cu pretul 2

publicare | User 946 firma 6 numar actiuni 3 cu pretul 2

publicare | User 946 firma 5 numar actiuni 5 cu pretul 1

publicare | User 946 firma 4 numar actiuni 1 cu pretul 6

publicare | User 946 firma 9 numar actiuni 1 cu pretul 10

publicare | User 946 firma 8 numar actiuni 3 cu pretul 6

publicare | User 946 firma 3 numar actiuni 9 cu pretul 7

publicare | User 946 firma 2 numar actiuni 2 cu pretul 7

publicare | User 946 firma 1 numar actiuni 1 cu pretul 10

publicare | User 946 firma 0 numar actiuni 1 cu pretul 2

publicare | User 946 firma 7 numar actiuni 1 cu pretul 2

publicare | User 946 firma 6 numar actiuni 2 cu pretul 2

publicare | User 946 firma 5 numar actiuni 6 cu pretul 1

publicare | User 946 firma 4 numar actiuni 1 cu pretul 6

publicare | User 946 firma 9 numar actiuni 1 cu pretul 10

publicare | User 946 firma 8 numar actiuni 2 cu pretul 6

publicare | User 946 firma 3 numar actiuni 5 cu pretul 7

publicare | User 946 firma 2 numar actiuni 2 cu pretul 7

publicare | User 946 firma 1 numar actiuni 1 cu pretul 10

publicare | User 946 firma 0 numar actiuni 4 cu pretul 2

publicare | User 946 firma 7 numar actiuni 1 cu pretul 2

publicare | User 946 firma 6 numar actiuni 1 cu pretul 2

publicare | User 946 firma 5 numar actiuni 5 cu pretul 1

publicare | User 946 firma 4 numar actiuni 1 cu pretul 6

publicare | User 946 firma 9 numar actiuni 1 cu pretul 10

publicare | User 946 firma 8 numar actiuni 3 cu pretul 6

publicare | User 946 firma 3 numar actiuni 9 cu pretul 7

publicare | User 946 firma 2 numar actiuni 2 cu pretul 7

publicare | User 946 firma 1 numar actiuni 1 cu pretul 10

publicare | User 946 firma 0 numar actiuni 3 cu pretul 2

publicare | User 946 firma 7 numar actiuni 1 cu pretul 2

publicare | User 946 firma 6 numar actiuni 2 cu pretul 2

publicare | User 946 firma 5 numar actiuni 5 cu pretul 1

publicare | User 946 firma 4 numar actiuni 1 cu pretul 6

publicare | User 946 firma 9 numar actiuni 1 cu pretul 10

publicare | User 946 firma 8 numar actiuni 4 cu pretul 6

publicare | User 947 firma 3 numar actiuni 3 cu pretul 8

publicare | User 947 firma 2 numar actiuni 1 cu pretul 2

publicare | User 947 firma 1 numar actiuni 6 cu pretul 7

publicare | User 947 firma 0 numar actiuni 7 cu pretul 3

publicare | User 947 firma 7 numar actiuni 4 cu pretul 4

publicare | User 947 firma 6 numar actiuni 1 cu pretul 9

publicare | User 947 firma 5 numar actiuni 1 cu pretul 10

publicare | User 947 firma 4 numar actiuni 8 cu pretul 7

publicare | User 947 firma 9 numar actiuni 2 cu pretul 6

publicare | User 947 firma 8 numar actiuni 1 cu pretul 5

publicare | User 947 firma 3 numar actiuni 2 cu pretul 8

publicare | User 947 firma 2 numar actiuni 3 cu pretul 2

publicare | User 947 firma 1 numar actiuni 5 cu pretul 7

publicare | User 947 firma 0 numar actiuni 2 cu pretul 3

publicare | User 947 firma 7 numar actiuni 3 cu pretul 4

publicare | User 947 firma 6 numar actiuni 1 cu pretul 9

publicare | User 947 firma 5 numar actiuni 4 cu pretul 10

publicare | User 947 firma 4 numar actiuni 4 cu pretul 7

publicare | User 947 firma 9 numar actiuni 2 cu pretul 6

publicare | User 947 firma 8 numar actiuni 1 cu pretul 5

publicare | User 947 firma 3 numar actiuni 4 cu pretul 8

publicare | User 947 firma 2 numar actiuni 2 cu pretul 2

publicare | User 947 firma 1 numar actiuni 4 cu pretul 7

publicare | User 947 firma 0 numar actiuni 3 cu pretul 3

publicare | User 947 firma 7 numar actiuni 6 cu pretul 4

publicare | User 947 firma 6 numar actiuni 2 cu pretul 9

publicare | User 947 firma 5 numar actiuni 1 cu pretul 10

publicare | User 947 firma 4 numar actiuni 1 cu pretul 7

publicare | User 947 firma 9 numar actiuni 4 cu pretul 6

publicare | User 947 firma 8 numar actiuni 1 cu pretul 5

publicare | User 947 firma 3 numar actiuni 1 cu pretul 8

publicare | User 947 firma 2 numar actiuni 4 cu pretul 2

publicare | User 947 firma 1 numar actiuni 2 cu pretul 7

publicare | User 947 firma 0 numar actiuni 2 cu pretul 3

publicare | User 947 firma 7 numar actiuni 2 cu pretul 4

publicare | User 947 firma 6 numar actiuni 2 cu pretul 9

publicare | User 947 firma 5 numar actiuni 3 cu pretul 10

publicare | User 947 firma 4 numar actiuni 5 cu pretul 7

publicare | User 947 firma 9 numar actiuni 2 cu pretul 6

publicare | User 947 firma 8 numar actiuni 1 cu pretul 5

publicare | User 947 firma 3 numar actiuni 3 cu pretul 8

publicare | User 947 firma 2 numar actiuni 1 cu pretul 2

publicare | User 947 firma 1 numar actiuni 7 cu pretul 7

publicare | User 947 firma 0 numar actiuni 6 cu pretul 3

publicare | User 947 firma 7 numar actiuni 3 cu pretul 4

publicare | User 947 firma 6 numar actiuni 1 cu pretul 9

publicare | User 947 firma 5 numar actiuni 4 cu pretul 10

publicare | User 947 firma 4 numar actiuni 5 cu pretul 7

publicare | User 947 firma 9 numar actiuni 2 cu pretul 6

publicare | User 947 firma 8 numar actiuni 1 cu pretul 5

publicare | User 947 firma 3 numar actiuni 3 cu pretul 8

publicare | User 947 firma 2 numar actiuni 4 cu pretul 2

publicare | User 947 firma 1 numar actiuni 2 cu pretul 7

publicare | User 947 firma 0 numar actiuni 3 cu pretul 3

publicare | User 947 firma 7 numar actiuni 5 cu pretul 4

publicare | User 947 firma 6 numar actiuni 2 cu pretul 9

publicare | User 947 firma 5 numar actiuni 3 cu pretul 10

publicare | User 947 firma 4 numar actiuni 1 cu pretul 7

publicare | User 947 firma 9 numar actiuni 4 cu pretul 6

publicare | User 947 firma 8 numar actiuni 1 cu pretul 5

publicare | User 948 firma 3 numar actiuni 2 cu pretul 6

publicare | User 948 firma 2 numar actiuni 2 cu pretul 6

publicare | User 948 firma 1 numar actiuni 5 cu pretul 10

publicare | User 948 firma 0 numar actiuni 1 cu pretul 7

publicare | User 948 firma 7 numar actiuni 2 cu pretul 6

publicare | User 948 firma 6 numar actiuni 2 cu pretul 7

publicare | User 948 firma 5 numar actiuni 6 cu pretul 6

publicare | User 948 firma 4 numar actiuni 4 cu pretul 4

publicare | User 948 firma 9 numar actiuni 6 cu pretul 1

publicare | User 948 firma 8 numar actiuni 1 cu pretul 9

publicare | User 949 firma 3 numar actiuni 2 cu pretul 5

publicare | User 949 firma 2 numar actiuni 2 cu pretul 3

publicare | User 949 firma 1 numar actiuni 1 cu pretul 9

publicare | User 949 firma 0 numar actiuni 9 cu pretul 10

publicare | User 949 firma 7 numar actiuni 1 cu pretul 4

publicare | User 949 firma 6 numar actiuni 6 cu pretul 10

publicare | User 949 firma 5 numar actiuni 2 cu pretul 4

publicare | User 949 firma 4 numar actiuni 2 cu pretul 9

publicare | User 949 firma 9 numar actiuni 2 cu pretul 5

publicare | User 949 firma 8 numar actiuni 1 cu pretul 2

publicare | User 949 firma 3 numar actiuni 2 cu pretul 5

publicare | User 949 firma 2 numar actiuni 2 cu pretul 3

publicare | User 949 firma 1 numar actiuni 1 cu pretul 9

publicare | User 949 firma 0 numar actiuni 6 cu pretul 10

publicare | User 949 firma 7 numar actiuni 2 cu pretul 4

publicare | User 949 firma 6 numar actiuni 10 cu pretul 10

publicare | User 949 firma 5 numar actiuni 1 cu pretul 4

publicare | User 949 firma 4 numar actiuni 1 cu pretul 9

publicare | User 949 firma 9 numar actiuni 3 cu pretul 5

publicare | User 949 firma 8 numar actiuni 4 cu pretul 2

publicare | User 949 firma 3 numar actiuni 2 cu pretul 5

publicare | User 949 firma 2 numar actiuni 3 cu pretul 3

publicare | User 949 firma 1 numar actiuni 1 cu pretul 9

publicare | User 949 firma 0 numar actiuni 3 cu pretul 10

publicare | User 949 firma 7 numar actiuni 3 cu pretul 4

publicare | User 949 firma 6 numar actiuni 5 cu pretul 10
